question_id,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,ACCEPTED_ANSWER_VOTE_RATIO_FEATURE_SCORER,ALL_ANSWERS_VOTE_RATIO_FEATURE_SCORER,AUTHOR_REPUTATION_FEATURE_SCORER,NUMBER_OF_ANSWERS_FEATURE_SCORER,PAGE_VIEWS_FEATURE_SCORER,VOTE_RATIO_FEATURE_SCORER,ground_truth
45,0.14046402,0.0,0.0,0.0,0.12193735,0.0,0.0,0.0,0.123595394,0.0,0.0,0.0,0.48816118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272147,0.0,0.0,0.0,0.2883062,0.0,0.0,0.0,0.35777086,37.0,0.025975486403260657,0.48270398,0.0,3.0,1611.0,1.0,474.0,3.0,0
45,0.0,0.0,0.0,0.0,0.052800417,0.0,0.0,0.0,0.05351838,0.0,0.0,0.0,2.3918178,0.0,1.2688774,0.0,0.0,0.0,0.0,0.0,0.46449834,0.0,0.2111529,0.0,0.3416569,0.0,0.17465207,0.0,0.35777086,9.0,0.09531017980432487,0.8465299,0.0,6.0,101.0,1.0,351.0,1.0,0
45,0.0,0.0,0.0,0.0,0.11317716,0.0,0.0,0.0,0.122193724,0.0,0.0,0.0,0.60479844,0.0,0.0,0.0,0.14779942,0.0,0.0,0.0,0.36061856,0.0,0.0,0.009847738,0.1559749,0.0,0.0,0.033956498,1.4310834,45.0,0.021506205220963585,0.41171363,2.0,2.0,150.0,1.0,302.0,4.0,0
45,0.0,0.0,0.0,0.0,0.25761575,0.0,0.0,0.0,0.22885504,0.0,0.0,0.0,0.85822344,0.0,0.0,0.0,0.25984433,0.0,0.0,0.0,1.076289,0.026145224,0.0,0.026145224,0.45367238,0.0395549,0.0,0.0395549,1.4310834,12.0,0.07410797215372188,0.8049421,50.0,76.0,240.0,3.0,42093.0,50.0,0
45,0.37457073,0.0,0.0,0.0,0.11551366,0.0,0.0,0.0,0.11784804,0.0,0.0,0.0,0.56952137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714612,0.0,0.0,0.0,0.22957079,0.0,0.0,0.0,0.80498445,18.0,0.05129329438755053,0.61741257,0.0,2.0,0.0,1.0,1049.0,4.0,0
45,0.18728536,0.0,0.0,0.0,0.3711041,0.024308644,0.0,0.028504413,0.3790075,0.024988264,0.0,0.029301336,0.46024275,0.0,0.0,0.0,0.43520585,0.029545078,0.0,0.03464468,1.4447162,0.04092375,0.02851401,0.04798735,0.7544563,0.0,0.034932557,0.0,2.2360678,1.0,0.4054651081081644,1.2090307,2.0,2.0,1555.0,1.0,57.0,2.0,0
45,0.1638747,0.0,0.0,0.0,0.22987022,0.0,0.0,0.0,0.24663472,0.0,0.0,0.0,0.3254408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46228114,0.0,0.0,0.0,0.113581516,0.0,0.0,0.0,0.80498445,41.0,0.023530497410194116,0.4384414,0.0,7.0,93.0,2.0,227.0,3.0,0
45,0.14046402,0.0,0.0,0.0,0.147209,0.0,0.0,0.0,0.14968376,0.0,0.0,0.0,0.6508816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34937492,0.0,0.0,0.0,0.2616812,0.0,0.0,0.0,0.35777086,29.0,0.03278982282299087,0.5072635,0.0,1.0,93.0,1.0,355.0,4.0,0
45,0.37457073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48816118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.133162,0.10801069,0.0,0.13228554,0.56097037,0.06808688,0.0,0.08338905,0.80498445,32.0,0.029852963149681156,0.5011406,0.0,1.0,826.0,0.0,60.0,1.0,0
45,0.0,0.0,0.0,0.0,0.027612021,0.0,0.0,0.0,0.030070988,0.0,0.0,0.0,0.90214014,0.0,0.0,0.23702393,0.042849638,0.0,0.0,0.0,0.20796591,0.0,0.0,0.024657499,0.13279958,0.0,0.0,0.024297291,0.80498445,47.0,0.02061928720273568,0.40639278,5.0,5.0,3.0,1.0,315.0,1.0,0
45,0.0,0.0,0.0,0.0,0.20212965,0.0,0.0,0.0,0.20629732,0.0,0.0,0.0,1.7164469,0.0,0.0,0.0,0.23672011,0.0,0.0,0.0,0.42122793,0.0,0.0,0.0,0.15873499,0.0,0.0,0.0,0.35777086,7.0,0.11778303565638346,0.8663598,3.0,3.0,201.0,1.0,149.0,1.0,0
45,0.1638747,0.0,0.0,0.0,0.2510123,0.0,0.0,0.0,0.25927252,0.0,0.0,0.0,0.406801,0.0,0.0,0.0,0.3107398,0.0,0.0,0.0,0.55045533,0.0,0.0,0.0,0.16062853,0.0,0.0,0.0,0.80498445,15.0,0.06062462181643484,0.6847438,12.0,12.0,156.0,1.0,113.0,11.0,0
45,0.14046402,0.0,0.0,0.0,0.24451034,0.0,0.0,0.0,0.24873506,0.0,0.0,0.0,1.1540167,0.0,0.648836,0.0,0.28088632,0.0,0.0,0.0,1.1276213,0.0,0.25229675,0.0,0.52102375,0.0,0.42283005,0.0,1.4310834,2.0,0.2876820724517809,1.1916159,4.0,4.0,2820.0,1.0,42.0,5.0,0
45,0.2341067,0.0,0.0,0.0,0.07871022,0.0,0.0,0.0,0.09269655,0.0,0.0,0.0,1.2873353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39101002,0.0,0.0,0.0,0.23700781,0.0,0.0,0.0,0.35777086,13.0,0.06899287148695145,0.7509179,0.0,3.0,53.0,2.0,53.0,5.0,0
45,0.37457073,0.0,0.0,0.0,0.32682744,0.0,0.0,0.0,0.37674513,0.0,0.0,0.0,0.4027124,0.0,0.0,0.0,0.09838554,0.0,0.0,0.0,0.6806803,0.0,0.0,0.0,0.19876765,0.0,0.0,0.0,0.80498445,8.0,0.1053605156578263,0.85371524,3.0,6.0,23.0,2.0,54.0,4.0,0
45,0.0,0.0,0.0,0.0,0.23838799,0.0,0.0,0.0,0.24363656,0.0,0.0,0.0,0.406801,0.0,0.0,0.0,0.28116605,0.0,0.0,0.0,0.5142233,0.0,0.0,0.0,0.120471396,0.0,0.0,0.0,0.35777086,40.0,0.024097551579060503,0.4600577,1.0,1.0,0.0,1.0,50.0,1.0,0
45,0.18728536,0.0,0.0,0.0,0.13128325,0.0,0.0,0.0,0.13378838,0.0,0.0,0.0,0.6508816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29442286,0.0,0.0,0.0,0.08518614,0.0,0.0,0.0,0.35777086,39.0,0.0246926125903715,0.47216427,0.0,3.0,258.0,1.0,591.0,2.0,0
45,0.0,0.0,0.0,0.0,0.07204882,0.012629173,0.0,0.012629173,0.077769555,0.013545107,0.0,0.013545107,1.7995653,0.37977952,0.4495268,0.37977952,0.0,0.0,0.0,0.0,0.1885987,0.03628585,0.031309187,0.03628585,0.33699495,0.06834469,0.08234052,0.06834469,0.80498445,16.0,0.05715841383994861,0.6397889,0.0,3.0,1788.0,1.0,218.0,3.0,0
45,0.14046402,0.0,0.0,0.0,0.2282308,0.0,0.0,0.0,0.23445818,0.0,0.0,0.0,0.3254408,0.0,0.0,0.0,0.2754279,0.0,0.0,0.0,0.45981333,0.048913233,0.0,0.048913233,0.18586048,0.0,0.0,0.0,0.80498445,20.0,0.04652001563489285,0.59849995,3.0,3.0,148.0,1.0,7472.0,1.0,0
45,0.18728536,0.0,0.0,0.0,0.85644275,0.078681506,0.069293424,0.078681506,0.8368311,0.096774206,0.053230606,0.096774206,6.4770713,3.1639528,4.7470875,3.1639528,0.93974376,0.11258011,0.057906143,0.11258011,1.7687991,0.250817,0.44483918,0.250817,1.1245211,0.5012816,0.93383884,0.5012816,2.2360678,0.0,0.6931471805599453,4.190634,2.0,1.0,173.0,2.0,10971.0,14.0,1
45,0.18728536,0.0,0.0,0.0,0.3900651,0.0,0.0,0.01275938,0.37914875,0.0,0.0,0.015302124,0.6508816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7284707,0.027002672,0.0,0.03572118,0.2416672,0.042554297,0.0,0.042554297,0.80498445,14.0,0.06453852113757116,0.71618336,0.0,1.0,1794.0,2.0,346.0,1.0,0
45,0.0,0.0,0.0,0.0,0.03787454,0.0,0.0,0.0,0.04126365,0.0,0.0,0.0,1.5787452,0.7184406,0.0,0.7184406,0.0,0.0,0.0,0.0,0.14320885,0.028136393,0.0,0.028136393,0.008504661,0.0,0.0,0.0,0.80498445,35.0,0.02739897418811444,0.4881248,0.0,2.0,505.0,1.0,245.0,40.0,0
45,0.0,0.0,0.0,0.0,0.106648795,0.029347546,0.0,0.029347546,0.114783384,0.031475984,0.0,0.031475984,1.9283911,0.0,0.51906884,0.23256652,0.0,0.0,0.0,0.0,0.29118934,0.03974916,0.051127695,0.045538384,0.0,0.0,0.0,0.0,0.80498445,28.0,0.033901551675681346,0.51036525,0.0,6.0,2223.0,1.0,205.0,5.0,0
45,0.0,0.0,0.0,0.0,0.039049298,0.0,0.0,0.0,0.042526796,0.0,0.0,0.0,1.5787452,0.7184406,0.0,0.7184406,0.0,0.0,0.0,0.0,0.28828597,0.068981044,0.0,0.068981044,0.24829367,0.061372712,0.0,0.061372712,0.80498445,24.0,0.039220713153281295,0.56259376,0.0,8.0,31.0,1.0,344.0,6.0,0
45,0.2341067,0.0,0.0,0.0,0.36264986,0.017012507,0.0,0.018636268,0.3420121,0.017488142,0.0,0.0191573,1.0727793,0.0,0.0,0.0,0.3933734,0.020677248,0.0,0.022650791,0.7497799,0.035800826,0.0,0.03921784,0.1419769,0.0,0.0,0.0,0.80498445,4.0,0.18232155679395462,1.1163704,7.0,4.0,145.0,2.0,349.0,3.0,0
45,0.0,0.0,0.0,0.0,0.3332811,0.0,0.0098423045,0.005800318,0.32996935,0.0,0.012441201,0.007257819,0.12958866,0.0,0.0,0.0,0.37719768,0.0,0.014630745,0.008351134,0.5390718,0.0,0.014257005,0.011225363,0.009461984,0.0,0.0,0.0,2.2360678,46.0,0.021053409197832343,0.41139817,15.0,50.0,255.0,4.0,17824.0,12.0,0
45,0.0,0.0,0.0,0.0,0.10265063,0.0,0.0,0.0,0.029019061,0.0,0.0,0.0,1.4106697,0.49298617,0.0,0.49298617,0.0,0.0,0.0,0.0,0.43097278,0.05482231,0.0,0.05482231,0.31323153,0.11261426,0.0,0.11261426,1.4310834,25.0,0.03774032798284703,0.5618364,0.0,2.0,174.0,3.0,426.0,6.0,0
45,0.18728536,0.0,0.0,0.0,0.34441453,0.04025894,0.0,0.04025894,0.35118127,0.041384496,0.0,0.041384496,0.406801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79722494,0.08300851,0.0,0.08623962,0.09938382,0.0,0.0,0.0,0.80498445,21.0,0.04445176257083384,0.5949886,0.0,0.0,231.0,1.0,82.0,3.0,0
45,0.2341067,0.0,0.0,0.0,0.08711625,0.0,0.0,0.0,0.08830082,0.0,0.0,0.0,0.406801,0.0,0.0,0.0,0.09838554,0.0,0.0,0.0,0.43140593,0.05787492,0.0,0.066828206,0.27745828,0.07296542,0.0,0.084253214,0.35777086,23.0,0.040821994520255124,0.5802751,8.0,8.0,123.0,1.0,62.0,4.0,0
45,0.0,0.0,0.0,0.0,0.10452209,0.0,0.0,0.0,0.1072161,0.0,0.0,0.0,2.249457,0.4747244,0.50258625,0.4747244,0.124755286,0.0,0.0,0.0,0.7993097,0.03023821,0.033002786,0.03023821,0.08744081,0.0,0.0,0.0,2.2360678,5.0,0.1541506798272583,1.0305264,15.0,15.0,280.0,1.0,32180.0,16.0,0
45,0.11705335,0.0,0.0,0.0,0.13707072,0.0,0.0,0.0,0.14083269,0.0,0.0,0.0,0.12958866,0.0,0.0,0.0,0.16532078,0.0,0.0,0.0,0.28657052,0.0,0.0,0.0,0.20900397,0.0,0.0,0.0,0.80498445,49.0,0.019802627296179712,0.38603926,2.0,2.0,162.0,1.0,217.0,1.0,0
45,0.2341067,0.0,0.0,0.0,0.24444418,0.024059318,0.0,0.024059318,0.06307202,0.0,0.0,0.0,0.3254408,0.0,0.0,0.0,0.07027539,0.0,0.0,0.0,0.5007916,0.02923125,0.0,0.04207095,0.25465426,0.0,0.0,0.041694526,0.80498445,22.0,0.04255961441879593,0.5835305,5.0,9.0,2298.0,2.0,280.0,7.0,0
45,0.2341067,0.0,0.0,0.0,0.09932834,0.0,0.0,0.0,0.10151523,0.0,0.0,0.0,0.17281054,0.0,0.0,0.0,0.117152534,0.0,0.0,0.0,0.39589003,0.0,0.0,0.018487465,0.26749447,0.0,0.0,0.03263113,0.80498445,34.0,0.02817087696669632,0.4890793,1.0,1.0,120.0,1.0,57.0,2.0,0
45,0.1638747,0.0,0.0,0.0,0.3615512,0.0,0.0,0.0,0.13109271,0.0,0.0,0.0,0.56952137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8169836,0.0,0.0,0.0,0.17213784,0.0,0.0,0.0,0.80498445,19.0,0.04879016416943201,0.6099094,0.0,2.0,29.0,2.0,115.0,4.0,0
45,0.18728536,0.0,0.0,0.0,0.044000354,0.0,0.0,0.0,0.044598646,0.0,0.0,0.0,0.48816118,0.0,0.0,0.0,0.04969221,0.0,0.0,0.0,0.14115332,0.0,0.0,0.0,0.113581516,0.0,0.0,0.0,0.089442715,43.0,0.022472855852058594,0.42597255,1.0,1.0,123.0,1.0,93.0,3.0,0
45,0.0,0.0,0.0,0.0,0.06241224,0.0,0.0,0.0,0.0639705,0.0,0.0,0.0,1.2873353,0.0,0.0,0.0,0.07470739,0.0,0.0,0.0,0.18118031,0.0,0.0,0.0,0.12171983,0.0,0.0,0.0,0.35777086,26.0,0.03636764417087485,0.5535783,4.0,4.0,23.0,1.0,179.0,4.0,0
45,0.0,0.0,0.0,0.0,0.36115316,0.019334394,0.023108063,0.019334394,0.11300966,0.0,0.0,0.0,1.9283911,0.0,0.51906884,0.21926582,0.13455178,0.0,0.0,0.0,0.54722625,0.07951841,0.036152743,0.093103245,0.26458916,0.044223722,0.0,0.05543737,1.4310834,6.0,0.13353139262452263,0.9762916,16.0,6.0,2223.0,3.0,15759.0,9.0,0
45,0.14046402,0.0,0.0,0.0,0.5865398,0.017363317,0.0,0.020049434,0.6019401,0.01784876,0.0,0.020609973,0.48816118,0.0,0.0,0.0,0.6785425,0.021103628,0.0,0.024368372,1.1863588,0.035077497,0.0,0.04050401,0.07027498,0.0,0.0,0.0,1.4310834,3.0,0.22314355131420976,1.1250321,3.0,3.0,28.0,1.0,64.0,2.0,0
45,0.18728536,0.0,0.0,0.0,0.29208702,0.0,0.0,0.0,0.29858953,0.0,0.0,0.0,0.48816118,0.0,0.0,0.0,0.34389612,0.0,0.0,0.0,0.54937613,0.0,0.0,0.0,0.3785925,0.0,0.0,0.0,0.80498445,10.0,0.08701137698962977,0.82773554,3.0,3.0,0.0,1.0,179.0,3.0,0
45,0.18728536,0.0,0.0,0.0,0.2711634,0.02083598,0.0,0.02083598,0.27641323,0.021418512,0.0,0.021418512,0.406801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58544636,0.038187545,0.0,0.038187545,0.17958815,0.0,0.0,0.0,0.80498445,27.0,0.0350913198112701,0.53743607,0.0,1.0,11.0,1.0,82.0,2.0,0
45,0.0,0.0,0.0,0.0,0.15030245,0.03866879,0.0,0.03866879,0.0,0.0,0.0,0.0,1.2404605,0.5814163,0.0,0.5814163,0.0,0.0,0.0,0.0,0.2772731,0.06414494,0.0,0.06414494,0.383893,0.0732417,0.0,0.0732417,0.80498445,48.0,0.02020270731751945,0.40437117,2.0,2.0,118.0,2.0,765.0,3.0,0
45,0.0,0.0,0.0,0.0,0.044000354,0.0,0.0,0.0,0.05351838,0.0,0.0,0.0,1.3532103,0.6158062,0.0,0.6158062,0.0,0.0,0.0,0.0,0.56356674,0.03939095,0.0,0.03939095,0.046132777,0.0,0.0,0.0,1.4310834,30.0,0.0317486983145803,0.50670385,0.0,6.0,9.0,2.0,64.0,2.0,0
45,0.0,0.0,0.0,0.0,0.022778755,0.0,0.0,0.0,0.024807299,0.0,0.0,0.0,1.3532103,0.6158062,0.0,0.6158062,0.03534915,0.0,0.0,0.0,0.10879425,0.019695476,0.0,0.019695476,0.009719612,0.0,0.0,0.0,0.80498445,31.0,0.030771658666753687,0.5046248,6.0,6.0,21.0,1.0,139.0,1.0,0
45,0.2341067,0.0,0.0,0.0,0.29929724,0.0,0.0,0.0,0.3915795,0.0,0.0,0.0,0.406801,0.0,0.0,0.0,0.4479817,0.0,0.0,0.0,0.5904497,0.0,0.0,0.0,0.113581516,0.0,0.0,0.0,0.80498445,11.0,0.08004270767353643,0.8208403,1.0,2.0,52.0,2.0,69.0,4.0,0
45,0.18728536,0.0,0.0,0.0,0.15401822,0.0,0.0,0.0,0.1571307,0.0,0.0,0.0,0.406801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48240793,0.046378613,0.0,0.049633317,0.33153585,0.045664154,0.0,0.049653772,0.80498445,33.0,0.02898753687325229,0.49912125,0.0,2.0,180.0,1.0,81.0,3.0,0
46,0.079488836,0.0,0.0,0.0,0.117592975,0.0,0.0,0.0053273984,0.1307696,0.0,0.0,0.0059887427,0.18848488,0.0,0.0,0.0,0.17258665,0.0,0.0,0.008463978,0.1969153,0.0,0.0,0.007681106,0.03029082,0.0,0.0,0.0,0.6123724,31.0,0.030771658666753687,0.33802158,4.0,4.0,3.0,1.0,52.0,1.0,0
46,0.0,0.0,0.0,0.0,0.06351383,0.0,0.0,0.0,0.07085054,0.0,0.0,0.0,0.74071383,0.26931077,0.0,0.26931077,0.090633154,0.0,0.0,0.0,0.1112705,0.0157713,0.0,0.0157713,0.124972165,0.035344314,0.0,0.035344314,0.27216554,20.0,0.04652001563489285,0.3810517,2.0,2.0,204.0,1.0,51.0,2.0,0
46,0.12718214,0.0,0.0,0.0,0.07634901,0.0,0.0,0.0,0.0845645,0.0,0.0,0.0,0.15078789,0.0,0.0,0.0,0.10796019,0.0,0.0,0.0,0.13862413,0.0,0.0,0.0,0.04846531,0.0,0.0,0.0,0.27216554,44.0,0.021978906718775244,0.2792321,10.0,10.0,1498.0,1.0,1429.0,14.0,0
46,0.11128437,0.0,0.0,0.0,0.11642361,0.0053978018,0.009891399,0.0053978018,0.12212165,0.010729769,0.0,0.010729769,0.5995244,0.0,0.0,0.0,0.15632352,0.014332453,0.0,0.014332453,0.22353606,0.0114111025,0.015561182,0.0114111025,0.08750409,0.0,0.0,0.0,1.0886621,7.0,0.11778303565638346,0.5301746,135.0,56.0,3487.0,4.0,9332.0,248.0,0
46,0.3421248,0.0,0.18170731,0.0,0.060356848,0.0,0.015149494,0.0,0.022641694,0.0,0.0,0.0,0.4640445,0.10430361,0.0,0.14122777,0.02814292,0.0,0.0,0.0,0.14863533,0.0062501184,0.019917695,0.0084627,0.07400195,0.015150717,0.0,0.02051417,0.6123724,14.0,0.06453852113757116,0.4595115,6.0,15.0,204.0,3.0,1031.0,4.0,0
46,0.09538661,0.0,0.0,0.0,0.11233405,0.010975438,0.009447369,0.011814437,0.13686202,0.01797997,0.017758772,0.01797997,0.18848488,0.0,0.0,0.0,0.18058878,0.024017015,0.022462547,0.024017015,0.20411506,0.020939752,0.021014558,0.050741382,0.04197219,0.0,0.0,0.0,0.6123724,25.0,0.03774032798284703,0.3554862,10.0,17.0,3809.0,3.0,1981.0,12.0,0
46,0.3909998,0.0,0.20766549,0.0,0.0999667,0.005531101,0.0,0.0059129954,0.13210922,0.007774457,0.0,0.008311244,0.8878746,0.0,0.0,0.12695432,0.0,0.0,0.0,0.0,0.19500451,0.010022487,0.010294989,0.02784483,0.24823931,0.0,0.0,0.050401807,1.0886621,5.0,0.1541506798272583,0.6549864,0.0,9.0,4452.0,3.0,21088.0,7.0,0
46,0.13663551,0.0,0.0,0.0,0.092268795,0.0,0.0,0.0,0.0865705,0.0,0.0,0.0,0.19132179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20723933,0.0072418153,0.0,0.0072418153,0.1601871,0.0,0.0,0.0,0.6123724,43.0,0.022472855852058594,0.28129724,0.0,4.0,1325.0,3.0,650.0,7.0,0
46,0.0,0.0,0.0,0.0,0.12610058,0.0,0.0,0.009349267,0.14356123,0.0,0.0,0.010512984,0.39968294,0.0,0.0,0.0,0.18479773,0.0,0.0,0.0140428785,0.18410656,0.0,0.0,0.013832346,0.0,0.0,0.0,0.0,0.6123724,47.0,0.02061928720273568,0.2693987,10.0,10.0,1067.0,1.0,119.0,8.0,0
46,0.068317756,0.0,0.0,0.0,0.009280539,0.0,0.0,0.0,0.010247285,0.0,0.0,0.0,0.7224936,0.17294186,0.0,0.17294186,0.0138248615,0.0,0.0,0.0,0.10089509,0.012543193,0.0,0.012543193,0.06352886,0.018492198,0.0,0.018492198,0.6123724,21.0,0.04445176257083384,0.37752905,2.0,2.0,4134.0,1.0,225.0,3.0,0
46,0.13663551,0.0,0.0,0.0,0.25754273,0.04685093,0.019992145,0.055223882,0.29073077,0.05267485,0.021921903,0.06209,0.50062746,0.0,0.15083258,0.0,0.3796421,0.072383635,0.027728368,0.08496006,0.4508021,0.08028542,0.05416626,0.09366268,0.23148374,0.06250997,0.04201735,0.06250997,1.0886621,1.0,0.4054651081081644,0.821754,2.0,2.0,23.0,1.0,35.0,4.0,0
46,0.12718214,0.0,0.0,0.0,0.14858288,0.010239386,0.0,0.011026134,0.0057967394,0.0,0.0,0.0,0.21324627,0.0,0.0,0.0,0.29645675,0.021971233,0.0,0.0236594,0.21971808,0.014136389,0.0,0.015222564,0.10368588,0.0,0.0,0.0,1.0886621,17.0,0.054067221270275766,0.41559657,5.0,11.0,58.0,2.0,236.0,11.0,0
46,0.3909998,0.0,0.20766549,0.0,0.089575455,0.0,0.018491047,0.0,0.09960402,0.0,0.02027591,0.0,0.616122,0.0,0.23273975,0.0,0.13068229,0.0,0.0256464,0.0,0.21970396,0.0,0.03714969,0.0,0.19290721,0.0,0.045426004,0.0,1.0886621,3.0,0.22314355131420976,0.68165267,2.0,2.0,133.0,1.0,4022.0,6.0,0
46,0.0,0.0,0.0,0.0,0.21084493,0.0072496715,0.0134962415,0.026185924,0.23795442,0.008149646,0.0147989765,0.029440522,0.18848488,0.0,0.0,0.0,0.30941364,0.0115180155,0.018718788,0.04058963,0.3071512,0.010452661,0.02382827,0.038195755,0.12025142,0.0,0.04343557,0.0,1.0886621,16.0,0.05715841383994861,0.41839084,5.0,5.0,613.0,1.0,198.0,2.0,0
46,0.30688995,0.0,0.19468638,0.0,0.07048677,0.0,0.020363549,0.0,0.07807872,0.0,0.022329155,0.0,0.7224936,0.14120644,0.0,0.14120644,0.09951083,0.0,0.02824349,0.0,0.34005484,0.032034963,0.04857436,0.032034963,0.17957884,0.027377585,0.0,0.027377585,1.0886621,2.0,0.2876820724517809,0.69126916,4.0,4.0,196.0,1.0,67.0,2.0,0
46,0.068317756,0.0,0.0,0.0,0.07532909,0.0,0.024280377,0.0,0.08346404,0.0,0.02662406,0.0,0.2903406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29527965,0.006313573,0.041979052,0.023446677,0.30645925,0.02164388,0.0,0.06970518,1.0886621,29.0,0.03278982282299087,0.34803167,0.0,2.0,16.0,1.0,750.0,3.0,0
46,0.3909998,0.0,0.20766549,0.0,0.08600497,0.0,0.016363323,0.0029299199,0.05756662,0.0,0.021749964,0.0,0.0,0.0,0.0,0.0,0.074751005,0.0,0.027510887,0.0,0.1528091,0.0,0.039977662,0.00348422,0.16033523,0.0,0.088465236,0.0,0.6123724,34.0,0.02817087696669632,0.32202452,4.0,7.0,310.0,2.0,761.0,2.0,0
46,0.11128437,0.0,0.0,0.0,0.0473755,0.0,0.0,0.0,0.052503027,0.0,0.0,0.0,0.18848488,0.0,0.0,0.0,0.066336505,0.0,0.0,0.0,0.1984593,0.0069878446,0.0,0.007812648,0.17607376,0.01711099,0.0,0.01913067,1.0886621,37.0,0.025975486403260657,0.3136039,7.0,7.0,1498.0,1.0,230.0,13.0,0
46,0.3909998,0.0,0.20766549,0.0,0.048252128,0.0,0.008870634,0.0,0.022871567,0.0,0.0,0.0,0.30157578,0.0,0.0,0.0,0.06760561,0.0,0.016404323,0.0,0.14942518,0.005912918,0.024664357,0.024867095,0.20489094,0.018492198,0.039252557,0.07610338,0.6123724,11.0,0.08004270767353643,0.47722444,4.0,13.0,126.0,3.0,238.0,5.0,0
46,0.0,0.0,0.0,0.0,0.032203313,0.0,0.0,0.0,0.026869906,0.0,0.0,0.0,0.7224936,0.0,0.0,0.08152559,0.0,0.0,0.0,0.0,0.11558537,0.0,0.0,0.009008579,0.18136951,0.0,0.0,0.023202688,0.6123724,42.0,0.02298951822469874,0.28501582,0.0,2.0,180.0,2.0,85.0,3.0,0
46,0.12718214,0.0,0.0,0.0,0.06765654,0.0,0.0,0.0,0.0749394,0.0,0.0,0.0,0.4996037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23565215,0.0,0.0,0.0,0.13641362,0.0,0.0,0.0,0.6123724,22.0,0.04255961441879593,0.36853027,0.0,1.0,11.0,1.0,53.0,2.0,0
46,0.3909998,0.0,0.20766549,0.0,0.021952663,0.0,0.0,0.0,0.024617046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03231032,0.0,0.0,0.0,0.1455571,0.005050858,0.019550586,0.016422892,0.14676714,0.0,0.018098153,0.0,1.0886621,45.0,0.021506205220963585,0.2733237,5.0,5.0,204.0,1.0,636.0,2.0,0
46,0.103538595,0.0,0.0,0.0,0.09790213,0.0,0.0134962415,0.003970809,0.1089226,0.0,0.0147989765,0.004463745,0.19132179,0.0,0.0,0.0,0.14259444,0.0,0.018718788,0.006308677,0.18318346,0.0,0.024864763,0.0057251584,0.09490039,0.0,0.021414023,0.0,0.6123724,30.0,0.0317486983145803,0.34311807,3.0,3.0,113.0,1.0,255.0,2.0,0
46,0.0,0.0,0.0,0.0,0.10618968,0.0062783994,0.0,0.0062783994,0.11811523,0.0070578004,0.0,0.0070578004,0.26387882,0.0,0.0,0.0,0.1540206,0.009974894,0.0,0.009974894,0.20366111,0.010862723,0.0,0.010862723,0.024232656,0.0,0.0,0.0,0.6123724,49.0,0.019802627296179712,0.2682459,3.0,3.0,855.0,1.0,90.0,3.0,0
46,0.0,0.0,0.0,0.0,0.069505915,0.01330424,0.0,0.01557432,0.077790156,0.014960239,0.0,0.017512878,1.7257278,0.6845705,0.17238009,0.74734056,0.0,0.0,0.0,0.0,0.3454128,0.06829385,0.015725855,0.078005664,0.26870936,0.010024707,0.0,0.042000316,1.0886621,4.0,0.18232155679395462,0.65808517,0.0,2.0,139.0,1.0,128.0,1.0,0
46,0.29324985,0.0,0.15574911,0.0,0.13421643,0.0,0.019086566,0.019331796,0.14538029,0.0,0.0,0.030429155,0.19132179,0.0,0.0,0.0,0.19165868,0.0,0.0,0.041729864,0.2623427,0.0,0.05026537,0.039573625,0.13983738,0.0,0.06056801,0.0,0.6123724,8.0,0.1053605156578263,0.5214397,7.0,10.0,16.0,2.0,313.0,1.0,0
46,0.12718214,0.0,0.0,0.0,0.070914745,0.0,0.0,0.0,0.08050394,0.0,0.0,0.0,0.22618183,0.0,0.0,0.0,0.10324169,0.0,0.0,0.0,0.11031864,0.0,0.0,0.0,0.06820681,0.0,0.0,0.0,0.6123724,39.0,0.0246926125903715,0.30038348,6.0,6.0,169.0,1.0,860.0,4.0,0
